Filename,ImageID,ObjectID,X,Y,Area,Perimeter,Major Axis,Minor Axis,Circularity,Aspect Ratio,Shape mode,Distance from cluster center
mask.tif,1,26,189,514,229,54.04163056034261,18.08692958881253,16.121371470875797,0.9853453194042442,1.121922512702324,5.0,4.5
mask.tif,1,27,140,489,262,58.2842712474619,19.90653194089303,16.762500658011987,0.9691888607614242,1.1875633801319665,4.0,1.72
mask.tif,1,28,970,566,385,71.35533905932738,26.02410200997676,18.847290695378693,0.9502057306302856,1.380787426192657,7.0,4.06
mask.tif,1,29,833,56,399,75.01219330881976,26.89521380720259,19.257070703597154,0.8910847914379916,1.396640964826424,9.0,3.31
mask.tif,1,30,950,440,401,72.5269119345812,25.584457485914804,19.982637392303246,0.9579787241342148,1.2803343714663622,3.0,5.62
mask.tif,1,31,120,570,266,62.52691193458118,21.84180187588848,15.797458480163884,0.8549831188418126,1.3826149252624522,4.0,3.0
mask.tif,1,32,774,987,310,64.2842712474619,22.96219192288412,17.272075414696832,0.9426752569362864,1.3294402306364153,8.0,4.51
mask.tif,1,33,808,322,416,73.94112549695429,25.05314862327769,21.201944164808367,0.9561611214257788,1.1816439298459085,1.0,3.08
mask.tif,1,34,797,611,1001,117.49747468305831,38.65230660487797,33.132624211867494,0.9111436991883118,1.166593577306606,4.0,2.02
mask.tif,1,35,376,227,470,79.01219330881976,27.406234418055696,21.97660942115531,0.9460617560700229,1.2470638164808845,9.0,2.56
mask.tif,1,36,257,336,443,77.35533905932738,25.636396887801805,22.04695757402006,0.9303213809394688,1.1628088275550323,4.0,1.66
mask.tif,1,37,556,134,498,83.59797974644667,29.857499200887595,21.31236740903404,0.8954629927072805,1.4009470946072085,8.0,2.69
mask.tif,1,38,678,332,397,76.18376618407356,29.01816473298201,17.68286244289454,0.8595586080640477,1.6410332222338986,7.0,4.88
mask.tif,1,39,23,606,218,53.698484809834994,17.591630284960832,15.80748831517872,0.9500408827768042,1.1128668852513994,4.0,2.5
mask.tif,1,40,815,211,396,71.94112549695429,23.75312766952087,21.259701958020663,0.9615028902807428,1.1172841329772034,4.0,2.94
mask.tif,1,41,594,268,291,61.698484809834994,21.70202857880132,17.1050436464458,0.9606249350277302,1.268750260295928,7.0,4.26
mask.tif,1,42,131,526,248,56.2842712474619,19.21508070765256,16.428944760629825,0.9837561268413856,1.1695870299411684,5.0,4.42
mask.tif,1,43,327,160,276,61.698484809834994,21.89748560107249,16.078833907288235,0.9111081857994968,1.3618826917010918,8.0,3.14
mask.tif,1,44,836,350,539,85.01219330881975,28.366623665899915,24.25578285658989,0.9372084314998927,1.169478793309414,7.0,3.15
mask.tif,1,45,670,616,1025,118.32590180780451,40.994967229915694,31.87003279621876,0.9199708852748144,1.28631707071163,8.0,2.86
mask.tif,1,46,333,117,435,76.76955262170047,25.557496591140907,21.80634022371328,0.9275153409232252,1.1720213630047118,4.0,2.31
mask.tif,1,47,92,718,488,82.18376618407356,28.900420039604303,21.736983210268257,0.907940955990026,1.3295506446337104,8.0,2.81
mask.tif,1,48,680,994,221,60.38477631085024,23.81511861336369,12.557343391060398,0.7616355624600926,1.8965093070814432,5.0,6.43
mask.tif,1,49,813,187,410,73.94112549695427,23.89022984669707,21.901045082249134,0.9423703360205996,1.0908260202642193,4.0,2.37
mask.tif,1,50,316,235,368,69.698484809835,24.8397085660496,19.02505519662504,0.9519431404024072,1.305631353461516,2.0,6.92
mask.tif,1,51,161,68,306,62.8700576850888,21.141671985606923,18.534039813071583,0.9728448245860538,1.1406942144742909,1.0,5.42
mask.tif,1,52,250,649,902,111.1543289325507,35.14914331142068,32.70914099543351,0.91741035844408,1.074596954910183,4.0,2.74
mask.tif,1,53,560,733,1543,144.95331880577402,46.11402736604387,42.6215873419315,0.9228252383548656,1.0819406371727611,4.0,1.81
mask.tif,1,54,473,970,313,64.2842712474619,22.510994839283807,17.744874310491472,0.9517979207130892,1.268591394077918,10.0,2.65
mask.tif,1,55,747,506,852,112.32590180780451,41.3915305125613,26.26582690035056,0.8485738236803033,1.5758700713895617,9.0,4.03
mask.tif,1,56,238,240,289,63.11269837220809,22.60392501014544,16.505761654489056,0.9117467192650046,1.3694566469156468,10.0,3.89
mask.tif,1,57,112,405,449,78.76955262170047,27.586021574911907,21.008181827252383,0.9093675386444956,1.3131084737245835,4.0,3.23
mask.tif,1,58,88,208,342,67.94112549695427,23.27472078425204,18.80961499111617,0.9310446224662754,1.2373842205300187,1.0,3.3
mask.tif,1,59,280,367,239,56.04163056034261,21.332605576856366,14.313642938421134,0.9562825684400766,1.490368711070381,8.0,7.48
mask.tif,1,60,419,105,335,65.35533905932738,21.126109355980223,20.256969808504707,0.9855814636234952,1.0429057038486882,4.0,3.1
mask.tif,1,61,599,550,703,96.66904755831212,31.42645294007183,28.53053362218881,0.9453449524332488,1.101502458952636,2.0,3.53
mask.tif,1,62,254,302,548,85.01219330881975,27.39082681460828,25.49165229884512,0.952857551877442,1.0745018209686317,3.0,2.68
mask.tif,1,63,915,566,462,82.76955262170047,33.13505997961055,17.79024219120916,0.8474432483584674,1.8625412528663523,8.0,5.61
